R0000100,RISK1_1993,RISK1_2002,RISK1_2004,RISK1_2006,RISK1_2010,RISK1_2012,RISK1_2014,RISK2_1993,RISK2_2002,RISK2_2004,RISK2_2006,RISK2_2010,RISK2_2012,RISK2_2014,RISK3_1993,RISK3_2002,RISK3_2004,RISK3_2006,RISK3_2010,RISK3_2012,RISK3_2014,RISK4_1993,RISK4_2002,RISK4_2004,RISK4_2006,RISK4_2010,RISK4_2012,RISK4_2014
90,0.709215243,0.709215243,0.709215243,0.709215243,0.709215243,0.671472361,0.671472361,0.919262681,0.655309256,0.637030104,0.679949547,0.724573247,0.687668489,0.687668489,0.603280785,0.422928521,0.427674251,0.397397873,0.58222642,0.803929908,0.803929908,0.689773698,0.511938143,0.5057164,0.471034544,0.674190062,0.767338383,0.767338383
91,3.214170529,3.214170529,3.214170529,3.214170529,3.214170529,3.043119414,3.043119414,4.856861916,3.000504939,3.067234956,2.721926832,3.30272891,2.60761958,2.60761958,2.664410834,2.001238633,1.888838392,1.776984317,2.571423487,3.5814899,3.5814899,3.131373257,2.229980314,2.295135594,1.9960614,2.765031938,2.943174076,2.943174076
92,0.927045456,0.927045456,0.927045456,0.877710128,0.927045456,0.877710128,0.877710128,0.871541602,0.749622762,0.655344444,0.98078448,0.761047191,0.98078448,0.98078448,0.801810747,0.69918942,0.644247681,0.912066991,0.895998079,0.912066991,0.912066991,0.699097598,0.649264903,0.566281206,1.01278062,0.752073532,1.01278062,1.01278062
93,1.078179187,1.078179187,1.078179187,1.078179187,1.078179187,1.020800853,1.020800853,1.298839214,0.899039376,0.943767994,0.886382336,1.020068255,1.067767041,1.067767041,0.969834894,0.701236281,0.709104936,0.658905211,1.133378922,1.090116285,1.090116285,1.023729284,0.735807993,0.706334661,0.658478463,1.15073572,1.123769901,1.123769901
94,1.753718532,1.753718532,1.753718532,1.753718532,1.660389473,1.660389473,1.660389473,2.065750696,1.441980956,1.410645558,1.367433563,1.677709684,1.677709684,1.677709684,1.485170518,1.115511384,0.94696572,0.978323226,1.870910205,1.870910205,1.870910205,1.626369902,1.199423185,1.004250626,1.082699433,1.762062872,1.762062872,1.762062872
95,0.524421573,0.524421573,0.524421573,0.524421573,0.524421573,0.496513006,0.496513006,0.490783422,0.406546021,0.381550098,0.368940201,0.438486553,0.594816004,0.594816004,0.426930294,0.37228878,0.351669169,0.338298861,0.480019137,0.548519834,0.548519834,0.387321374,0.33608774,0.317366115,0.306282221,0.417300732,0.623960071,0.623960071
96,1.114959982,1.114959982,1.114959982,1.114959982,1.114959982,1.055624254,1.055624254,1.189783677,0.850790751,0.756190831,0.764138542,0.924601706,1.240766273,1.240766273,1.158346918,0.897336692,0.810021332,0.78698016,1.15300225,1.007881412,1.007881412,1.018233263,0.826168852,0.744024593,0.731100865,1.0235657,1.142284871,1.142284871
97,2.172615962,2.172615962,2.172615962,2.172615962,2.172615962,2.0569941,2.0569941,1.993381028,1.465836115,1.375489988,1.342335544,1.677463714,2.513353855,2.513353855,1.871489802,1.399239362,1.321740998,1.302890492,1.804141585,2.293873339,2.293873339,1.617113993,1.211575077,1.149153398,1.123398577,1.602081099,2.499724128,2.499724128
98,0.524421573,0.524421573,0.524421573,0.524421573,0.524421573,0.496513006,0.496513006,0.684649441,0.480126547,0.499398739,0.520456765,0.575749848,0.514979743,0.514979743,0.474324947,0.354634118,0.335545726,0.322256068,0.45725569,0.55092727,0.55092727,0.519555766,0.388945471,0.379522089,0.373565698,0.495627565,0.565766515,0.565766515
99,1.724840777,1.724840777,1.724840777,1.724840777,1.724840777,1.63304853,1.63304853,1.772841428,1.566098735,1.411778928,1.435816203,1.562604413,1.68880238,1.68880238,1.489770516,1.151644102,1.270429307,1.1804917,1.67502369,1.719921641,1.719921641,1.428443957,1.137218989,1.283429722,1.175749498,1.527993523,1.756644472,1.756644472
100,0.524421573,0.524421573,0.524421573,0.524421573,0.524421573,0.496513006,0.496513006,0.517278717,0.412351573,0.38299678,0.374577728,0.454885805,0.58755459,0.58755459,0.464696426,0.40522134,0.379005549,0.372811461,0.543058553,0.52237735,0.52237735,0.402348168,0.358770763,0.335452071,0.329061338,0.465206248,0.605637898,0.605637898
101,0.705117459,0.667592652,0.705117459,0.667592652,0.705117459,0.667592652,0.667592652,0.985332941,0.66134572,0.631939602,0.66134572,0.739950168,0.66134572,0.66134572,0.568255816,0.730401192,0.379115493,0.730401192,0.532508856,0.730401192,0.730401192,0.679643853,0.721808247,0.452368347,0.721808247,0.606357084,0.721808247,0.721808247
102,1.274470576,1.274470576,1.274470576,1.274470576,1.274470576,1.206646044,1.206646044,1.288926373,0.972760867,0.953075891,0.896153324,1.180786034,1.381812491,1.381812491,1.113917606,0.81456132,0.796584657,0.740191973,1.109804836,1.385682261,1.385682261,1.009411577,0.722782013,0.731802189,0.682462037,0.931298811,1.516467571,1.516467571
103,0.524421573,0.524421573,0.524421573,0.524421573,0.524421573,0.496513006,0.496513006,0.717729735,0.468246179,0.484240828,0.487292464,0.624600209,0.515804723,0.515804723,0.448951348,0.323425866,0.309175049,0.322890799,0.534077801,0.560513939,0.560513939,0.555014481,0.366939093,0.38324359,0.383318349,0.61124713,0.555414746,0.555414746
104,1.037961886,0.982723828,0.982723828,0.982723828,0.982723828,0.982723828,0.982723828,0.888610837,1.003985257,1.003985257,1.003985257,1.003985257,1.003985257,1.003985257,1.021663663,0.939387516,0.939387516,0.939387516,0.939387516,0.939387516,0.939387516,0.847606857,0.988331111,0.988331111,0.988331111,0.988331111,0.988331111,0.988331111
105,2.387498611,2.260441165,2.387498611,2.387498611,2.387498611,2.260441165,2.260441165,2.103091281,2.596516888,1.527527545,1.430091151,1.732270337,2.596516888,2.596516888,2.013425547,2.331182785,1.658490154,1.595435084,2.352951094,2.331182785,2.331182785,1.672392199,2.45182625,1.433218482,1.36031392,1.899078464,2.45182625,2.45182625
106,1.095245009,1.095245009,1.095245009,1.095245009,1.095245009,1.036958469,1.036958469,1.542853598,1.054137347,1.012148231,0.969840146,1.190469991,0.968271097,0.968271097,1.344600847,0.694012204,0.655811247,0.62983712,0.92888514,1.101334671,1.101334671,1.515320945,0.775945446,0.737862298,0.707726545,0.996561591,1.039179081,1.039179081
107,4.055059698,4.055059698,4.055059698,4.055059698,4.055059698,3.839258304,3.839258304,5.083695903,3.611784699,3.549013126,3.511795726,4.103194528,3.39153419,3.39153419,3.417187237,2.558189824,2.819440581,2.35055421,3.445384226,4.093928482,4.093928482,3.736895615,2.773404069,3.004963544,2.594613251,3.573768044,3.536091049,3.536091049
108,0.95621801,0.95621801,0.95621801,0.95621801,0.95621801,0.905330182,0.905330182,1.291242034,0.901308877,0.861326439,0.832319047,1.025573801,0.900640156,0.900640156,0.824292259,0.617085317,0.583118695,0.560023637,0.825924065,1.031549594,1.031549594,0.991489176,0.73185511,0.694923153,0.668276882,0.942119878,0.955807444,0.955807444
109,1.52657716,1.445336067,1.445336067,1.445336067,1.445336067,1.445336067,1.445336067,1.386844328,1.420394584,1.420394584,1.420394584,1.420394584,1.420394584,1.420394584,1.666360393,1.30554077,1.30554077,1.30554077,1.30554077,1.30554077,1.30554077,1.350013533,1.369666584,1.369666584,1.369666584,1.369666584,1.369666584,1.369666584
110,1.41595299,1.41595299,1.41595299,1.41595299,1.41595299,1.340599074,1.340599074,1.562881851,1.129549471,1.066102414,0.993191077,1.241281512,1.511720895,1.511720895,1.303644248,0.975939923,0.922220638,0.885695074,1.306225001,1.469940069,1.469940069,1.317167147,0.982730282,0.929570089,0.883907232,1.251567911,1.486758719,1.486758719
111,0.668232765,0.668232765,0.668232765,0.668232765,0.668232765,0.632670881,0.632670881,0.683605114,0.459510843,0.431156182,0.413324491,0.526046335,0.781735453,0.781735453,0.574631658,0.429629504,0.40620988,0.390404384,0.553952723,0.717791623,0.717791623,0.538276928,0.387577819,0.366395355,0.337986255,0.491247246,0.811477211,0.811477211
112,1.320002249,1.320002249,1.320002249,1.320002249,1.320002249,1.249754621,1.249754621,1.355476407,1.291982213,1.010541027,0.984757133,1.151871011,1.359407124,1.359407124,1.111651521,0.983882584,0.888646295,0.86470804,1.251294422,1.334161151,1.334161151,1.042254251,1.039177871,0.901199037,0.872214096,1.156646789,1.373327349,1.373327349
115,2.220390798,2.220390798,2.220390798,2.220390798,2.220390798,2.220390798,2.345197047,2.159809942,2.159809942,2.159809942,2.159809942,2.159809942,2.159809942,1.433301181,2.145570022,2.145570022,2.145570022,2.145570022,1.166596108,2.145570022,2.145570022,2.127215709,2.127215709,2.127215709,2.127215709,2.127215709,2.127215709,1.247082915
117,0.806741165,0.806741165,0.806741165,0.806741165,0.763808167,0.763808167,0.763808167,1.191945065,0.894526456,0.75120923,0.744697913,0.725726623,0.725726623,0.725726623,0.736942345,0.603562296,0.515336995,0.518337291,0.838416878,0.838416878,0.838416878,0.981644612,0.791495953,0.662744312,0.674788847,0.742238372,0.742238372,0.742238372
118,1.037961886,0.982723828,0.982723828,0.982723828,0.982723828,0.982723828,0.982723828,0.961596744,0.990624989,0.990624989,0.990624989,0.990624989,0.990624989,0.990624989,0.829186082,0.978383372,0.978383372,0.978383372,0.978383372,0.978383372,0.978383372,0.786712061,1.000797236,1.000797236,1.000797236,1.000797236,1.000797236,1.000797236
119,4.280436047,4.280436047,4.280436047,4.280436047,4.280436047,4.052640618,4.052640618,5.8678382,3.49456395,3.419909827,3.924721562,4.72359385,3.398838806,3.398838806,4.16853161,3.021819756,2.859168506,2.745927989,3.999474515,3.795727338,3.795727338,4.447947085,3.262602627,3.133615422,3.495359596,4.935801544,3.236136552,3.236136552
120,1.095254481,1.095254481,1.095254481,1.095254481,1.095254481,1.036967437,1.036967437,1.414343473,1.150470835,0.946665939,1.029650452,1.235450647,0.963041462,0.963041462,1.221439202,1.000369505,0.841156904,0.894154472,1.248667249,0.921452373,0.921452373,1.353559065,1.112218591,0.932356943,0.995842943,1.34134981,0.899862501,0.899862501
121,1.144894929,1.083966129,1.144894929,1.144894929,1.144894929,1.083966129,1.083966129,1.447124732,1.060371196,0.980082397,0.966025026,1.151074732,1.060371196,1.060371196,1.433432093,0.996533447,1.002385861,0.98600387,1.381848004,0.996533447,0.996533447,1.387517435,1.026486981,0.948037638,0.932208399,1.260533454,1.026486981,1.026486981
122,0.99805467,0.99805467,0.99805467,0.99805467,0.99805467,0.944940387,0.944940387,1.220935807,0.943230712,0.747362939,0.810244468,0.94944981,1.003019911,1.003019911,0.916514895,0.688394219,0.621410009,0.625027863,0.851406996,1.072835788,1.072835788,0.987377416,0.789853245,0.655101545,0.673397718,0.884960379,1.036403875,1.036403875
123,1.037961886,0.982723828,0.982723828,0.982723828,0.982723828,0.982723828,0.982723828,1.216366331,0.950433976,0.950433976,0.950433976,0.950433976,0.950433976,0.950433976,0.948152362,0.953367951,0.953367951,0.953367951,0.953367951,0.953367951,0.953367951,1.073530609,0.948419989,0.948419989,0.948419989,0.948419989,0.948419989,0.948419989
124,1.944657559,1.944657559,1.944657559,1.944657559,1.944657559,1.841167144,1.841167144,2.122781386,1.402858436,1.41928389,1.914638081,1.879346007,1.926852186,1.926852186,1.828542168,1.293357171,1.20968344,1.404600449,1.944981636,1.955525115,1.955525115,1.877331678,1.230359619,1.240620372,1.48490126,1.896736194,1.911542649,1.911542649
125,0.801713221,0.801713221,0.7590478,0.7590478,0.7590478,0.7590478,0.7590478,1.071570652,0.879728147,0.726978029,0.726978029,0.726978029,0.726978029,0.726978029,0.863673245,0.645734537,0.717171111,0.717171111,0.717171111,0.717171111,0.717171111,0.969488054,0.704598166,0.734308715,0.734308715,0.734308715,0.734308715,0.734308715
126,2.689649491,2.689649491,2.689649491,2.689649491,2.689649491,2.546512237,2.546512237,3.86961988,2.913179328,3.412621267,2.694714369,3.478011471,1.970777789,1.970777789,2.363192346,1.830694389,1.669006268,1.72997477,2.367870628,2.656490531,2.656490531,3.158487076,2.441389471,2.715404028,2.29218352,3.127518576,1.994357037,1.994357037
127,2.483670305,2.351494813,2.351494813,2.351494813,2.351494813,2.351494813,2.351494813,3.300191414,2.045585475,2.045585475,2.045585475,2.045585475,2.045585475,2.045585475,2.660844812,2.194931868,2.194931868,2.194931868,2.194931868,2.194931868,2.194931868,3.275887821,1.976795573,1.976795573,1.976795573,1.976795573,1.976795573,1.976795573
128,1.341090378,1.341090378,1.269720485,1.341090378,1.341090378,1.269720485,1.269720485,1.172396062,0.982714203,1.510292796,0.80623046,1.019178884,1.510292796,1.510292796,1.114514474,0.821073894,1.367808524,0.801651696,1.141998865,1.367808524,1.367808524,0.987654916,0.717892103,1.527604657,0.70615587,0.919103145,1.527604657,1.527604657
129,0.524421573,0.524421573,0.524421573,0.524421573,0.524421573,0.496513006,0.496513006,0.753894561,0.551338907,0.532986504,0.511171405,0.596842559,0.495961575,0.495961575,0.625188309,0.467428724,0.457112977,0.436277642,0.62642596,0.467998185,0.467998185,0.734168316,0.549123316,0.535674677,0.511636551,0.696914311,0.474194798,0.474194798
133,0.722276664,0.722276664,0.722276664,0.722276664,0.683838682,0.722276664,0.683838682,0.761166113,0.52371983,0.476639597,0.503549049,0.807490659,0.51894681,0.807490659,0.660230806,0.500240362,0.451564466,0.438719651,0.543217438,0.748867635,0.748867635,0.578873212,0.457497572,0.415025965,0.414735903,0.858052898,0.484417938,0.858052898
134,1.623086262,1.536709167,1.536709167,1.536709167,1.623086262,1.536709167,1.536709167,1.787277258,1.419700471,1.419700471,1.419700471,1.649769331,1.419700471,1.419700471,1.354154963,1.530095473,1.530095473,1.530095473,1.347147786,1.530095473,1.530095473,1.359312759,1.489464165,1.489464165,1.489464165,1.392282903,1.489464165,1.489464165
135,0.763028941,0.763028941,0.763028941,0.722422213,0.763028941,0.722422213,0.722422213,0.907909418,0.733487008,0.625790353,0.754778641,0.670930283,0.754778641,0.754778641,0.692311177,0.549757093,0.468962399,0.756866855,0.647091066,0.756866855,0.756866855,0.738158026,0.59472376,0.47719882,0.784682181,0.655769443,0.784682181,0.784682181
136,2.288302429,2.288302429,2.166523987,2.288302429,2.166523987,2.166523987,2.166523987,2.363368919,1.743437087,2.21169857,1.558963191,2.21169857,2.21169857,2.21169857,2.426083584,1.879414349,2.003090863,1.66881139,2.003090863,2.003090863,2.003090863,2.202955634,1.697468434,2.042202184,1.512683907,2.042202184,2.042202184,2.042202184
137,1.524805991,1.524805991,1.524805991,1.524805991,1.524805991,1.443659156,1.443659156,1.562811127,1.105759338,1.012281737,1.003354766,1.132156157,1.692426744,1.692426744,1.46544101,1.095652641,1.024769403,1.020208156,1.412705036,1.516530537,1.516530537,1.363041466,1.009162042,0.939371604,0.933077401,1.22758849,1.605016254,1.605016254
138,1.438252441,1.438252441,1.438252441,1.438252441,1.438252441,1.361711796,1.361711796,1.733333865,1.239753089,1.155945814,1.189663313,1.327448672,1.371356717,1.371356717,1.390297677,1.039470925,0.972222362,1.017767305,1.340265842,1.417842574,1.417842574,1.430329796,1.056962426,0.992417736,1.031083891,1.307511207,1.398407313,1.398407313
139,4.389196081,4.389196081,4.389196081,4.389196081,4.389196081,4.155612681,4.155612681,5.868532275,4.359570378,3.979797885,4.00071201,4.777171955,3.467564026,3.467564026,4.042762533,3.402524662,3.033348708,2.972863198,4.906885408,4.059579331,4.059579331,4.494877474,3.975119982,3.5771975,3.659677414,5.336911639,3.301300743,3.301300743
140,0.709215243,0.709215243,0.709215243,0.709215243,0.709215243,0.671472361,0.671472361,0.76919246,0.557938153,0.530858511,0.52259838,0.653613412,0.785646799,0.785646799,0.637076477,0.493524081,0.43872939,0.438220879,0.634136976,0.755989334,0.755989334,0.634314991,0.487639498,0.44373054,0.438170575,0.630290146,0.806750192,0.806750192
141,2.048205793,2.048205793,2.048205793,2.048205793,2.048205793,1.939204768,1.939204768,3.357320805,2.112404567,2.035297766,2.041182906,2.269029447,1.599048532,1.599048532,2.487625705,1.803310423,1.763512923,1.734691832,2.472711721,1.698761282,1.698761282,3.148300679,2.043946521,1.991842669,1.969073276,2.799723609,1.456855701,1.456855701
142,1.472180774,1.393834539,1.393834539,1.393834539,1.472180774,1.393834539,1.393834539,2.113252838,1.217843182,1.217843182,1.217843182,1.412370037,1.217843182,1.217843182,1.58824503,1.322173606,1.322173606,1.322173606,1.02350814,1.322173606,1.322173606,2.165901082,1.179497038,1.179497038,1.179497038,1.220013548,1.179497038,1.179497038
143,0.986974412,0.934449795,0.986974412,0.986974412,0.986974412,0.934449795,0.934449795,0.998086145,1.048904016,0.664489151,0.645389405,0.854720907,1.048904016,1.048904016,0.864637057,1.003743864,0.592500144,0.589649176,0.861982774,1.003743864,1.003743864,0.829652877,1.065949078,0.568635842,0.561322933,0.753556843,1.065949078,1.065949078
144,0.668232765,0.668232765,0.668232765,0.668232765,0.668232765,0.632670881,0.632670881,0.736992107,0.601474702,0.525666377,0.545551558,0.487756325,0.718097805,0.718097805,0.602602338,0.471635063,0.414988414,0.392636003,0.580916838,0.697270193,0.697270193,0.586089682,0.485129624,0.424629643,0.399081255,0.45447599,0.764942831,0.764942831
145,0.668232765,0.668232765,0.668232765,0.668232765,0.668232765,0.632670881,0.632670881,0.844995942,0.657596664,0.59387462,0.630103269,0.672448749,0.648517327,0.648517327,0.759419606,0.588299643,0.536837368,0.522376103,0.755915608,0.592963075,0.592963075,0.853366208,0.613504453,0.560866323,0.57882133,0.743642473,0.621043689,0.621043689
146,2.525302808,2.525302808,2.525302808,2.525302808,2.525302808,2.390911725,2.390911725,2.891593651,2.219380807,2.092383936,2.00424634,2.210994172,2.315216801,2.315216801,2.537540192,2.034749538,1.924530279,1.810562587,2.653877859,2.293346827,2.293346827,2.5177754,1.971394831,1.866324486,1.765156088,2.555060186,2.229140908,2.229140908
147,1.29533684,1.29533684,1.29533684,1.29533684,1.29533684,1.226401851,1.226401851,1.58800392,0.973741827,0.899238237,0.891941226,1.057761777,1.399066276,1.399066276,1.203484653,0.872420805,0.803575383,0.812347624,1.161483306,1.395142241,1.395142241,1.292591714,0.798638234,0.750838899,0.740575948,1.010152438,1.449528946,1.449528946
