R0000100,RISK1_1993,RISK1_2002,RISK1_2004,RISK1_2006,RISK1_2010,RISK1_2012,RISK1_2014,RISK2_1993,RISK2_2002,RISK2_2004,RISK2_2006,RISK2_2010,RISK2_2012,RISK2_2014,RISK3_1993,RISK3_2002,RISK3_2004,RISK3_2006,RISK3_2010,RISK3_2012,RISK3_2014,RISK4_1993,RISK4_2002,RISK4_2004,RISK4_2006,RISK4_2010,RISK4_2012,RISK4_2014
88,0.654211096,0.654211096,0.654211096,0.654211096,0.654211096,0.621832694,0.621832694,0.873523481,0.7321116,0.71940936,0.597644401,0.73241639,0.533045465,0.533045465,0.611937452,0.432249487,0.42456354,0.405819905,0.63515927,0.631834702,0.631834702,0.737079045,0.589538288,0.516655828,0.477674849,0.710521505,0.560195506,0.560195506
89,2.087121413,2.087121413,2.087121413,2.087121413,1.983825006,1.983825006,1.983825006,2.547106747,2.061851321,1.832888653,1.789641977,2.13508799,2.13508799,2.13508799,2.250044435,1.589346346,1.561308165,1.532672433,2.247151037,2.247151037,2.247151037,2.30002654,1.52785349,1.601782119,1.558565042,2.287434139,2.287434139,2.287434139
90,0.747391029,0.747391029,0.747391029,0.747391029,0.747391029,0.71040094,0.71040094,0.945934738,0.677480735,0.667833836,0.695228355,0.722101002,0.638532897,0.638532897,0.607776953,0.416879536,0.422834998,0.390026012,0.606106955,0.731025454,0.731025454,0.725164062,0.447656523,0.508536373,0.473406971,0.691220718,0.666604564,0.666604564
91,2.955557732,2.955557732,2.955557732,2.955557732,2.955557732,2.809280428,2.809280428,4.300513151,2.81637061,2.877358385,2.59350933,3.035765147,3.079148634,3.079148634,3.131301273,2.314754565,2.178469852,2.036454451,3.122697346,3.845375926,3.845375926,3.279251553,2.159879867,2.30408837,2.134224875,3.104831984,3.765330813,3.765330813
92,0.858872658,0.858872658,0.858872658,0.816365088,0.858872658,0.816365088,0.816365088,0.875842226,0.732709354,0.651562184,0.914400953,0.734542117,0.914400953,0.914400953,0.777020095,0.664667279,0.608958964,0.86480276,0.892425553,0.86480276,0.86480276,0.729428854,0.558275844,0.58810916,0.962259626,0.813358456,0.962259626,0.962259626
93,1.184855436,1.184855436,1.184855436,1.184855436,1.184855436,1.126214234,1.126214234,1.346822287,0.97866442,1.022806541,0.969779652,1.080490236,1.071353485,1.071353485,0.912663305,0.646924957,0.656166805,0.605252931,1.102121027,1.138207284,1.138207284,1.007989831,0.640162496,0.709821391,0.656228639,1.156762168,1.102204032,1.102204032
94,2.169186101,2.169186101,2.169186101,2.169186101,2.061828125,2.061828125,2.061828125,2.471877278,1.795848655,1.785447495,1.733688856,1.895071143,1.895071143,1.895071143,1.555181356,1.149638067,0.965475071,0.997999643,1.999217024,1.999217024,1.999217024,1.829659559,1.178272681,1.147850291,1.1884208,1.781769113,1.781769113,1.781769113
95,0.491898688,0.491898688,0.491898688,0.491898688,0.491898688,0.467553499,0.467553499,0.450843871,0.384380837,0.363820922,0.353649727,0.406581895,0.529867797,0.529867797,0.378050958,0.323386877,0.304618094,0.291688795,0.436883913,0.516005877,0.516005877,0.360157362,0.25181361,0.296311643,0.283098339,0.401575403,0.57259747,0.57259747
96,1.355123548,1.355123548,1.355123548,1.355123548,1.355123548,1.288055387,1.288055387,1.343297248,1.002270429,0.904559711,0.915127156,1.074114443,1.380968688,1.380968688,1.106076473,0.844971802,0.757891464,0.733519166,1.13990107,1.012665461,1.012665461,1.038044505,0.719821404,0.722074188,0.702975824,1.050608627,1.138290428,1.138290428
97,2.46283119,2.46283119,2.46283119,2.46283119,2.46283119,2.340940048,2.340940048,2.377491877,1.822973235,1.724957634,1.68918679,2.032865082,2.901101486,2.901101486,2.025774133,1.489429594,1.402985826,1.379905268,2.012165229,2.432429462,2.432429462,1.905160857,1.260846429,1.325625964,1.294983895,1.815207231,2.743758723,2.743758723
98,0.491898688,0.491898688,0.491898688,0.491898688,0.491898688,0.467553499,0.467553499,0.643717525,0.437457945,0.454944806,0.473736243,0.510055534,0.44555591,0.44555591,0.432655085,0.318105201,0.300177043,0.286924824,0.429748561,0.508250026,0.508250026,0.466631132,0.333499373,0.322894296,0.314117868,0.437764776,0.511793133,0.511793133
99,1.868378191,1.868378191,1.868378191,1.868378191,1.868378191,1.775907886,1.775907886,1.930364778,1.779644295,1.594607382,1.625007612,1.724453639,1.785277856,1.785277856,1.489439605,1.134720556,1.245861185,1.149191224,1.721228814,1.855660477,1.855660477,1.565059121,1.081435229,1.36593888,1.250437691,1.738639895,1.828704107,1.828704107
100,0.491898688,0.491898688,0.491898688,0.491898688,0.491898688,0.467553499,0.467553499,0.488881589,0.387181919,0.363177476,0.356352989,0.417087237,0.522244771,0.522244771,0.401462473,0.343413216,0.320044161,0.313917018,0.484801165,0.493604253,0.493604253,0.382362822,0.26554529,0.309361294,0.30144957,0.439980376,0.551978392,0.551978392
101,0.65756683,0.625022345,0.65756683,0.625022345,0.65756683,0.625022345,0.625022345,0.913480474,0.589543174,0.621638353,0.589543174,0.705778895,0.589543174,0.589543174,0.569763177,0.678410557,0.371085797,0.678410557,0.549665784,0.678410557,0.678410557,0.705294772,0.639799864,0.462002911,0.639799864,0.6450225,0.639799864,0.639799864
102,1.409291836,1.409291836,1.409291836,1.409291836,1.409291836,1.339542764,1.339542764,1.389688984,1.135631809,1.080361895,1.025430601,1.292012944,1.470765425,1.470765425,1.17590437,0.844906464,0.826196483,0.762089516,1.214197362,1.359535978,1.359535978,1.119546232,0.713021587,0.817965528,0.756428383,1.122526426,1.526544641,1.526544641
103,0.491898688,0.491898688,0.491898688,0.491898688,0.491898688,0.467553499,0.467553499,0.639407739,0.468415778,0.455107443,0.470734306,0.56296908,0.438824689,0.438824689,0.405013423,0.286086174,0.27284314,0.285613042,0.498800011,0.522472267,0.522472267,0.512590509,0.291000097,0.347894216,0.356515412,0.595842208,0.487791619,0.487791619
104,1.079481597,1.026055586,1.026055586,1.026055586,1.026055586,1.026055586,1.026055586,0.892494963,1.009743701,1.009743701,1.009743701,1.009743701,1.009743701,1.009743701,0.946827315,0.926231291,0.926231291,0.926231291,0.926231291,0.926231291,0.926231291,0.815761612,0.96825279,0.96825279,0.96825279,0.96825279,0.96825279,0.96825279
105,2.576406984,2.448894716,2.576406984,2.576406984,2.576406984,2.448894716,2.448894716,2.509686818,3.003953912,1.908486783,1.801394318,2.112626957,3.003953912,3.003953912,2.183879897,2.441009582,1.759681646,1.684993204,2.637226611,2.441009582,2.441009582,1.966159541,2.661965639,1.63288559,1.548550294,2.283011049,2.661965639,2.661965639
106,1.123644423,1.123644423,1.123644423,1.123644423,1.123644423,1.068032693,1.068032693,1.5394783,1.103464765,1.06652762,1.02826742,1.215277105,0.935646388,0.935646388,1.357161214,0.688907592,0.648878432,0.620231741,0.970740802,1.061066184,1.061066184,1.591212582,0.658530873,0.778852071,0.741690773,1.097542168,0.967047803,0.967047803
107,4.846481067,4.846481067,4.846481067,4.846481067,4.846481067,4.606617647,4.606617647,6.251235034,4.64382473,4.807180502,4.549449206,5.155760725,4.02080276,4.02080276,4.014010014,2.956730532,3.240090982,2.697772136,4.196416603,4.618240425,4.618240425,4.73779361,3.11421153,3.887699023,3.209383582,4.672185007,4.020916875,4.020916875
108,1.080557862,1.080557862,1.080557862,1.080557862,1.080557862,1.027078585,1.027078585,1.322205967,0.966433332,0.930044336,0.903646193,1.071737312,0.918283803,0.918283803,0.835957163,0.615768286,0.579988905,0.55438355,0.867680088,0.985065292,0.985065292,0.99573458,0.651577636,0.688113263,0.65668759,0.972698836,0.886979214,0.886979214
109,1.57198173,1.494180763,1.494180763,1.494180763,1.494180763,1.494180763,1.494180763,1.434937009,1.490474738,1.490474738,1.490474738,1.490474738,1.490474738,1.490474738,1.539946539,1.331478412,1.331478412,1.331478412,1.331478412,1.331478412,1.331478412,1.329526484,1.407714895,1.407714895,1.407714895,1.407714895,1.407714895,1.407714895
110,1.498111117,1.498111117,1.498111117,1.498111117,1.498111117,1.423966176,1.423966176,1.679195955,1.267152943,1.205618616,1.132763683,1.361058377,1.541444351,1.541444351,1.316713978,0.969895045,0.913539034,0.873208104,1.366680675,1.525836223,1.525836223,1.412751243,0.932666211,0.98185772,0.928351939,1.380055853,1.515811322,1.515811322
111,0.654211096,0.654211096,0.654211096,0.654211096,0.654211096,0.621832694,0.621832694,0.661462075,0.464477115,0.439486167,0.440568398,0.518854547,0.734495472,0.734495472,0.559722365,0.411530112,0.388391929,0.371192312,0.555962218,0.681004062,0.681004062,0.543836134,0.345728777,0.364636266,0.345744632,0.500285243,0.757266904,0.757266904
112,1.483075274,1.483075274,1.483075274,1.483075274,1.483075274,1.40967449,1.40967449,1.501163259,1.45247821,1.175438512,1.150406857,1.318096325,1.468399798,1.468399798,1.14884136,0.998602647,0.897477817,0.869266614,1.332932611,1.325168693,1.325168693,1.138067711,0.974849033,0.948952482,0.915129962,1.294759133,1.3608944,1.3608944
115,2.567816746,2.567816746,2.567816746,2.567816746,2.567816746,2.567816746,2.701521202,2.630189451,2.630189451,2.630189451,2.630189451,2.630189451,2.630189451,1.67101347,2.411203174,2.411203174,2.411203174,2.411203174,1.321448539,2.411203174,2.411203174,2.471839208,2.471839208,2.471839208,2.471839208,2.471839208,2.471839208,1.579710483
117,0.723380359,0.723380359,0.723380359,0.723380359,0.687578613,0.687578613,0.687578613,0.885385444,0.678403964,0.593303141,0.57837622,0.742558323,0.742558323,0.742558323,0.700913087,0.568328193,0.480270631,0.482538405,0.774245218,0.774245218,0.774245218,0.782259457,0.546513708,0.51827321,0.515934098,0.786101184,0.786101184,0.786101184
118,1.079481597,1.026055586,1.026055586,1.026055586,1.026055586,1.026055586,1.026055586,0.970339443,0.993810476,0.993810476,0.993810476,0.993810476,0.993810476,0.993810476,0.817554329,0.956606056,0.956606056,0.956606056,0.956606056,0.956606056,0.956606056,0.802896516,0.97142596,0.97142596,0.97142596,0.97142596,0.97142596,0.97142596
119,5.415859265,5.415859265,5.415859265,5.415859265,5.415859265,5.147816017,5.147816017,7.418597546,4.696173462,4.624663646,5.236573519,6.078859262,4.18134069,4.18134069,4.840141554,3.443579023,3.249501626,3.106042599,4.791898699,4.236600767,4.236600767,5.701857887,3.596273736,3.825852552,3.772483254,5.481044775,3.650229965,3.650229965
120,1.051297139,1.051297139,1.051297139,1.051297139,1.051297139,0.999266042,0.999266042,1.353595233,1.133314005,0.956432244,1.030444508,1.19607089,0.887211491,0.887211491,1.177872582,0.955065911,0.793490872,0.846246132,1.247599557,0.87412296,0.87412296,1.37283783,0.890847801,0.929860021,0.986093731,1.390439011,0.817351126,0.817351126
121,0.938862534,0.892396083,0.938862534,0.938862534,0.938862534,0.892396083,0.892396083,1.289572974,0.938397547,0.921020224,0.910182143,1.049531774,0.938397547,0.938397547,1.368483813,0.96356406,0.937694839,0.919742972,1.359290505,0.96356406,0.96356406,1.402969255,0.977250608,0.96751414,0.944635143,1.328563592,0.977250608,0.977250608
122,1.056481991,1.056481991,1.056481991,1.056481991,1.056481991,1.004194283,1.004194283,1.206224601,0.965939926,0.785834523,0.846483826,0.962721882,1.044243923,1.044243923,0.916434089,0.677456369,0.607639684,0.610508878,0.875428987,1.041139189,1.041139189,0.979766173,0.717454138,0.642518,0.653409527,0.897306818,1.022383865,1.022383865
123,1.079481597,1.026055586,1.026055586,1.026055586,1.026055586,1.026055586,1.026055586,1.265482945,0.942903103,0.942903103,0.942903103,0.942903103,0.942903103,0.942903103,0.911050467,0.934211161,0.934211161,0.934211161,0.934211161,0.934211161,0.934211161,1.074539897,0.912943672,0.912943672,0.912943672,0.912943672,0.912943672,0.912943672
124,1.916591961,1.916591961,1.916591961,1.916591961,1.916591961,1.821735446,1.821735446,2.173003903,1.508729352,1.528095461,2.012996268,1.943762583,1.938193793,1.938193793,1.874980502,1.315838423,1.22629644,1.418322359,2.068184678,2.055035371,2.055035371,1.884221041,1.319443684,1.228132472,1.506086385,1.993944841,2.082715734,2.082715734
125,0.915441087,0.915441087,0.870133816,0.870133816,0.870133816,0.870133816,0.870133816,0.992198672,0.841498716,0.759108592,0.759108592,0.759108592,0.759108592,0.759108592,0.813104995,0.597827084,0.683870696,0.683870696,0.683870696,0.683870696,0.683870696,1.000399436,0.592212143,0.676732491,0.676732491,0.676732491,0.676732491,0.676732491
126,3.120514942,3.120514942,3.120514942,3.120514942,3.120514942,2.966073528,2.966073528,3.664720574,2.866030766,3.337025793,2.678503397,3.346837234,2.595507688,2.595507688,2.558870009,1.954813303,1.772190836,1.838427925,2.655974075,2.917496368,2.917496368,2.964589395,2.026458287,2.206984096,2.105545852,3.044062583,2.541758,2.541758
127,2.50996394,2.385740091,2.385740091,2.385740091,2.385740091,2.385740091,2.385740091,3.644485895,2.249541676,2.249541676,2.249541676,2.249541676,2.249541676,2.249541676,2.773289303,2.277236294,2.277236294,2.277236294,2.277236294,2.277236294,2.277236294,3.339418948,2.149707052,2.149707052,2.149707052,2.149707052,2.149707052,2.149707052
128,1.833989706,1.833989706,1.743221365,1.833989706,1.833989706,1.743221365,1.743221365,1.450154034,1.261847763,1.802543259,1.048574577,1.275201743,1.802543259,1.802543259,1.152712951,0.834906999,1.394995943,0.813726323,1.22683528,1.394995943,1.394995943,1.084894491,0.651755111,1.577285434,0.760314359,1.074831149,1.577285434,1.577285434
129,0.491898688,0.491898688,0.491898688,0.491898688,0.491898688,0.467553499,0.467553499,0.669604724,0.510847685,0.495958405,0.478731788,0.541146752,0.424544482,0.424544482,0.561166342,0.412591781,0.403455167,0.382878864,0.582461498,0.417993627,0.417993627,0.681479982,0.402636996,0.489815933,0.463942754,0.665165658,0.401161041,0.401161041
133,0.643878097,0.643878097,0.643878097,0.643878097,0.612011099,0.643878097,0.612011099,0.695568822,0.501493606,0.462534477,0.49030201,0.727756566,0.495478425,0.727756566,0.626908816,0.468025062,0.41979176,0.406292083,0.524046145,0.693943175,0.693943175,0.593837904,0.401897107,0.405586197,0.406782264,0.794315826,0.440786371,0.794315826
134,1.700629015,1.616461,1.616461,1.616461,1.700629015,1.616461,1.616461,1.919807147,1.480279866,1.480279866,1.480279866,1.795612122,1.480279866,1.480279866,1.398278738,1.555001983,1.555001983,1.555001983,1.438167764,1.555001983,1.555001983,1.480643795,1.512218586,1.512218586,1.512218586,1.512487452,1.512218586,1.512218586
135,0.805588375,0.805588375,0.805588375,0.765717966,0.805588375,0.765717966,0.765717966,0.911842291,0.75758329,0.660366777,0.731756518,0.692285708,0.731756518,0.731756518,0.676968127,0.53116113,0.447999823,0.731005989,0.650674629,0.731005989,0.731005989,0.743874067,0.527407721,0.48797651,0.727634945,0.675077094,0.727634945,0.727634945
136,2.738823515,2.738823515,2.603272882,2.738823515,2.603272882,2.603272882,2.603272882,2.785874853,2.151217018,2.594582779,1.955015797,2.594582779,2.594582779,2.594582779,2.490413643,1.90251701,2.154513897,1.673779714,2.154513897,2.154513897,2.154513897,2.279206479,1.762966189,2.294467779,1.554371865,2.294467779,2.294467779,2.294467779
137,1.573226266,1.573226266,1.573226266,1.573226266,1.573226266,1.495363703,1.495363703,1.698834157,1.257375611,1.163872985,1.155346223,1.268223826,1.77989638,1.77989638,1.487866733,1.093938711,1.019496865,1.013496574,1.477871426,1.561684482,1.561684482,1.485895717,0.973794941,1.010496036,0.997834512,1.370822965,1.680158915,1.680158915
138,1.253594304,1.253594304,1.253594304,1.253594304,1.253594304,1.191551058,1.191551058,1.550026549,1.162197925,1.090766866,1.118006937,1.217705326,1.323683696,1.323683696,1.393086255,1.02425234,0.954552607,1.000867048,1.383727671,1.443796822,1.443796822,1.44481419,0.945423764,0.990120306,1.022648092,1.352224737,1.471828463,1.471828463
139,4.416158284,4.416158284,4.416158284,4.416158284,4.416158284,4.197592521,4.197592521,5.479307353,4.227258968,3.91251944,3.932863852,4.546179394,4.555367831,4.555367831,4.549791112,3.757767617,3.322352001,3.247392118,5.655774876,4.679660969,4.679660969,4.644508023,3.50533299,3.500751441,3.41465385,5.601488208,4.560824161,4.560824161
140,0.747391029,0.747391029,0.747391029,0.747391029,0.747391029,0.71040094,0.71040094,0.777663427,0.584323615,0.56179359,0.557402419,0.666371863,0.762796053,0.762796053,0.605456048,0.462529762,0.407874209,0.406920374,0.62397132,0.711013764,0.711013764,0.630013437,0.426799495,0.430256923,0.424974273,0.621666331,0.735587103,0.735587103
141,1.71633255,1.71633255,1.71633255,1.71633255,1.71633255,1.631387331,1.631387331,2.577710005,1.709740191,1.654846362,1.661568468,1.796692476,1.790916452,1.790916452,2.526074668,1.797207301,1.75740915,1.723764114,2.595824216,1.742754774,1.742754774,2.71194664,1.493675587,1.815549614,1.780437262,2.564627571,1.843751637,1.843751637
142,1.420615354,1.350305854,1.350305854,1.350305854,1.420615354,1.350305854,1.350305854,1.758724682,1.312746168,1.312746168,1.312746168,1.223970294,1.312746168,1.312746168,1.550175204,1.314236238,1.314236238,1.314236238,1.026768826,1.314236238,1.314236238,1.69735755,1.278688653,1.278688653,1.278688653,1.07572836,1.278688653,1.278688653
143,0.930403775,0.884355966,0.930403775,0.930403775,0.930403775,0.884355966,0.884355966,0.981024205,1.001458947,0.689961185,0.672262686,0.852173268,1.001458947,1.001458947,0.894294949,1.002828949,0.599244698,0.595760255,0.922332711,1.002828949,1.002828949,0.878846446,1.04216016,0.592275558,0.582256246,0.846574053,1.04216016,1.04216016
144,0.654211096,0.654211096,0.654211096,0.654211096,0.654211096,0.621832694,0.621832694,0.697040279,0.59258237,0.53043013,0.534530063,0.474208168,0.668249782,0.668249782,0.589412571,0.455078084,0.397066289,0.373116531,0.585452969,0.653842441,0.653842441,0.568955204,0.469509468,0.381139658,0.356519202,0.493708706,0.709054473,0.709054473
145,0.654211096,0.654211096,0.654211096,0.654211096,0.654211096,0.621832694,0.621832694,0.78646764,0.635780803,0.581849452,0.614874174,0.640573844,0.588092215,0.588092215,0.710434472,0.542726576,0.492971217,0.477475222,0.732160059,0.547517024,0.547517024,0.76677603,0.477173636,0.542852859,0.532541672,0.753056705,0.558395099,0.558395099
146,2.250506526,2.250506526,2.250506526,2.250506526,2.250506526,2.139123816,2.139123816,2.917918959,2.30258794,2.188279005,2.11131697,2.263487439,2.245873715,2.245873715,2.702641025,2.122132183,2.002673142,1.872118005,2.912101795,2.40523381,2.40523381,2.91916064,1.824708444,2.153780185,2.0196419,2.978831434,2.370093749,2.370093749
147,1.246452552,1.246452552,1.246452552,1.246452552,1.246452552,1.184762768,1.184762768,1.51890546,0.991234733,0.925095416,0.91871523,1.053712678,1.465969918,1.465969918,1.223544652,0.87050609,0.797602449,0.806493939,1.220182699,1.410659282,1.410659282,1.196085603,0.749664983,0.768447304,0.770014753,1.102734021,1.572275105,1.572275105
